diputado_id,Diputado,Provincia,Partido,Orientación,Voto,ley_id,Nombre Ley,Fecha,Acta votación,Texto Ley
623,"Scaglia,  Gisela",SANTA FE,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1298,"Schlereth,  David Pablo",NEUQUÉN,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
763,"Schmidt Liermann, Cornelia",CDAD. AUT. BS. AS.,UNIÓN PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
29,"Amadeo.,  Eduardo Pablo",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
831,"Selva., Carlos Américo",BUENOS AIRES,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,Massismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
547,"Tonelli,  Pablo Gabriel",CDAD. AUT. BS. AS.,UNIÓN PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1254,"Frizza,  Gabriel Alberto",CÓRDOBA,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
846,"Incicco., Lucas",SANTA FE,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1259,"Infante,  Hugo Orlando",SANTIAGO DEL ESTERO,FRENTE CÍVICO POR SANTIAGO,Otros,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
872,"Dindart., Julián",CORRIENTES,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
310,"Kosiner,  Pablo Francisco Juan",SALTA,JUSTICIALISTA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1244,"Derna,  Verónica",MISIONES,FRENTE DE LA CONCORDIA MISIONERO,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
765,"Laspina,  Luciano",SANTA FE,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
822,"Lavagna., Marco Juan",CDAD. AUT. BS. AS.,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,Massismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1261,"Leavy,  Sergio Napoleón",SALTA,FRENTE PARA LA VICTORIA,Kirchnerismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1262,"Lehmann,  María Lucila",SANTA FE,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1212,"Llanos Massa, Ana Maria",CHUBUT,FRENTE PARA LA VICTORIA,Kirchnerismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1263,"Llaryora,  Martín Miguel",CÓRDOBA,CÓRDOBA FEDERAL,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1,"Abdala De Matarazzo,  Norma Amanda",SANTIAGO DEL ESTERO,FRENTE CÍVICO POR SANTIAGO,Otros,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
666,"Lotto,  Inés Beatriz",FORMOSA,FRENTE PARA LA VICTORIA,Kirchnerismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
796,"Macias., Oscar Alberto",CORRIENTES,JUSTICIALISTA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
867,"Maquieyra., Martín",LA PAMPA,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1266,"Martiarena,  José Luis",JUJUY,JUSTICIALISTA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1245,"Enriquez,  Jorge Ricardo",C.A.B.A.,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1258,"Hummel,  Astrid",SANTA FE,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
784,"Frana., Silvina Patricia",SANTA FE,FRENTE PARA LA VICTORIA,Kirchnerismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1252,"Flores,  Héctor Toty",BUENOS AIRES,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
842,"Garretón., Facundo",TUCUMÁN,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1251,"Flores,  Danilo Adrián",LA RIOJA,JUSTICIALISTA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1256,"Ginocchio,  Silvana Micaela",CATAMARCA,ELIJO CATAMARCA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
260,"Gioja., José Luis",SAN JUAN,FRENTE PARA LA VICTORIA,Kirchnerismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
874,"Goicoechea., Horacio",CHACO,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
844,"González., Álvaro Gustavo",CDAD. AUT. BS. AS.,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1257,"Grande,  Martín",SALTA,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
821,"Grandinetti., Alejandro Ariel",SANTA FE,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,Massismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1248,"Fernandez Patri,  Gustavo Ramiro",FORMOSA,FRENTE PARA LA VICTORIA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1247,"Fernandez Langan,  Ezequiel",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
875,"Hernández., Martín",FORMOSA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
208,"Felix,  Omar",MENDOZA,SOMOS MENDOZA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1253,"Fregonese,  Alicia",ENTRE RÍOS,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
884,"Huczak., Stella",MENDOZA,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
877,"Martínez Villada., Leonor",CÓRDOBA,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1328,"David,  Javier",SALTA,JUSTICIALISTA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
122,"Carrió,  Elisa María",CDAD. AUT. BS. AS.,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
880,"Nanni., Miguel",SALTA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
403,"Navarro,  Graciela",SANTIAGO DEL ESTERO,FRENTE CÍVICO POR SANTIAGO,Otros,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
827,"Nazario., Adriana",CÓRDOBA,CÓRDOBA TRABAJO Y PRODUCCIÓN,Massismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1216,"Neder,  Estela Mary",SANTIAGO DEL ESTERO,FRENTE CÍVICO POR SANTIAGO,Otros,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
651,"Castro,  Sandra",SAN JUAN,FRENTE PARA LA VICTORIA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
854,"Núñez., José Carlos",SANTA FE,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
720,"Olivares,  Héctor Enrique",LA RIOJA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1280,"Oliveto Lago,  Paula Mariana",C.A.B.A.,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
412,"Olmedo.,  Alfredo Horacio",SALTA,SALTA SOMOS TODOS,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
800,"Orellana., José Fernando",TUCUMÁN,JUSTICIALISTA POR TUCUMÁN,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
828,"Passo., Marcela",BUENOS AIRES,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,Massismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
608,"Pastori,  Luis Mario",MISIONES,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1233,"Carambia,  Antonio José",SANTA CRUZ,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
801,"Pereyra., Juan Manuel",CÓRDOBA,CONCERTACIÓN FORJA,Otros,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
614,"Cano,  José Manuel",TUCUMÁN,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1278,"Muñoz,  Rosa Rosario",CHUBUT,TRABAJO Y DIGNIDAD,Massismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1277,"Mosqueda,  Juan",CHACO,JUSTICIALISTA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1240,"Cresto,  Mayda",ENTRE RÍOS,JUSTICIALISTA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
824,"Massetani., Vanesa",SANTA FE,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,Massismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
851,"Massot., Nicolás",CÓRDOBA,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1238,"Contigiani,  Luis Gustavo",SANTA FE,FRENTE PROGRESISTA CÍVICO Y SOCIAL,Otros,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1269,"Medina,  Gladys",TUCUMÁN,JUSTICIALISTA POR TUCUMÁN,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1270,"Medina,  Martín Nicolás",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
598,"Mestre,  Diego Matías",CÓRDOBA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1236,"Cassinerio,  Paulo Leonardo",CÓRDOBA,CÓRDOBA FEDERAL,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
852,"Molina., Karina",LA RIOJA,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1273,"Monaldi,  Osmar",JUJUY,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
879,"Monfort., Marcelo Alejandro",ENTRE RÍOS,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1274,"Montenegro,  Guillermo Tristán",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
124,"Caselles.,  Graciela María",SAN JUAN,PARTIDO BLOQUISTA DE SAN JUAN,Otros,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1275,"Morales,  Flavia",MISIONES,FRENTE DE LA CONCORDIA MISIONERO,Otros,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
825,"Morales., Mariana",SANTIAGO DEL ESTERO,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,Massismo y aliados,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1234,"Carrizo,  Soledad",CÓRDOBA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
1281,"Pertile,  Elda",CHACO,JUSTICIALISTA,PJ ,NEGATIVO,1708,Legalización del aborto,14/06/2018,https://votaciones.hcdn.gob.ar/3805.pdf,
