diputado_id,Diputado,Provincia,Partido,Orientación,Voto,ley_id,Nombre Ley,Fecha,Acta votación,Texto Ley
1371,"De Lamadrid,  Alvaro Héctor",C.A.B.A.,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1239,"Correa,  Walter",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1301,"Siley,  Vanesa",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1235,"Carro,  Pablo",CÓRDOBA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1310,"Yasky,  Hugo",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1393,"Joury,  Mercedes",BUENOS AIRES,PRO,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1408,"Martínez,  Maria Dolores",C.A.B.A.,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
653,"González,  Josefina Victoria",SANTA FE,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1444,"Yutrovic,  Ines Carolina",TIERRA DEL FUEGO,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1468,"Figueroa,  Alcira Elsa",SALTA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1357,"Bogdanich,  Esteban Mateo",SANTA FE,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
695,"Del Caño,  Nicolás",BUENOS AIRES,PTS - FRENTE DE IZQUIERDA,Izquierda,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1203,"Giordano,  Juan Carlos",BUENOS AIRES,IZQUIERDA SOCIALISTA - FRENTE DE IZQUIERDA,Izquierda,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1462,"Cáceres,  Adriana Cintia",BUENOS AIRES,PRO,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1401,"Lena,  Gabriela Mabel",ENTRE RÍOS,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1398,"Latorre,  Jimena Hebe",MENDOZA,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1412,"Mounier,  Patricia Monica",SANTA FE,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1402,"Lopez,  Jimena",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1388,"Gutiérrez,  Carlos Ramiro",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1424,"Rodriguez Saa,  Nicolás Marcelo",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1469,"Carnaghi,  Guillermo Oscar",NEUQUÉN,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1395,"Koenig,  Marcelo Christian",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1441,"Vivero,  Carlos Alberto",NEUQUÉN,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
638,"Gaillard,  Ana Carolina",ENTRE RÍOS,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
93,"Brawer,  Mara",CDAD. AUT. BS. AS.,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1365,"Cisneros,  Carlos Anibal",TUCUMÁN,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
687,"Moyano,  Facundo",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1327,"Cantard,  Albor Angel",SANTA FE,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1284,"Quetglas,  Fabio José",BUENOS AIRES,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1375,"Fagioli,  Federico",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1369,"Daives,  Ricardo Daniel",SANTIAGO DEL ESTERO,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1243,"Delú,  Melina Aida",LA PAMPA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1418,"Pérez Araujo,  Hernán",LA PAMPA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1286,"Rauschenberger,  Ariel",LA PAMPA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1443,"Yambrun,  Liliana",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1360,"Caparrós,  Mabel Luisa",TIERRA DEL FUEGO,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
715,"Carrizo,  Ana Carla",CDAD. AUT. BS. AS.,EVOLUCIÓN RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1384,"Godoy,  Lucas Javier",SALTA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1359,"Caliva,  Lia Veronica",SALTA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1347,"Alderete,  Juan Carlos",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1271,"Mendoza,  Josefina",BUENOS AIRES,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1272,"Menna,  Gustavo",CHUBUT,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1382,"Garcia,  Ximena",SANTA FE,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1406,"Martin,  Juan",SANTA FE,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1422,"Rizzotti,  Jorge",JUJUY,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1427,"Salvador,  Sebastian Nicolás",BUENOS AIRES,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
811,"Tailhade., Luis Rodolfo",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
792,"Igon., Santiago",CHUBUT,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1442,"Yacobitti,  Emiliano Benjamin",C.A.B.A.,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
628,"Heller,  Carlos Salomón",CDAD. AUT. BS. AS.,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1467,"Bormioli,  Lisandro",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
863,"Wolff., Waldo Ezequiel",BUENOS AIRES,PRO,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
410,"Ocaña,  Maria Graciela",BUENOS AIRES,PRO,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1407,"Martínez,  Germán Pedro",SANTA FE,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
419,"Osuna,  Blanca Inés",ENTRE RÍOS,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
11,"Aguirre.,  Hilda Clelia",LA RIOJA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
24,"Alvarez Rodriguez.,  Cristina",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
73,"Bernazza,  Claudia Alicia",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
703,"Carrizo,  Nilda Mabel",TUCUMÁN,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1413,"Obeid,  Alejandra Del Huerto",SANTA FE,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1276,"Moreau,  Leopoldo Raúl Guido",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1167,"Austin., Brenda",CÓRDOBA,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1304,"Vallejos,  María Fernanda",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1229,"Bucca,  Eduardo",BUENOS AIRES,JUSTICIALISTA,Consenso Federal / PJ no K,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1460,"Marziotta,  Maria Gisela",C.A.B.A.,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1383,"Garcia De Luca,  Sebastian",BUENOS AIRES,PRO,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
293,"Iglesias,  Fernando Adolfo",CDAD. AUT. BS. AS.,PRO,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
678,"Schwindt,  María Liliana",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1255,"Garcia,  Alejandro",C.A.B.A.,PRO,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
274,"Grosso.,  Leonardo",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1417,"Penacca,  Paula Andrea",C.A.B.A.,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1432,"Sposito,  Ayelén",RIO NEGRO,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
794,"Kirchner., Máximo",SANTA CRUZ,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
771,"Britez., María Cristina",MISIONES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1397,"Landriscini,  Susana Graciela",RIO NEGRO,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1303,"Suarez Lastra,  Facundo",C.A.B.A.,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1264,"López,  Juan Manuel",C.A.B.A.,COALICIÓN CÍVICA,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
382,"Moises,  María Carolina",JUJUY,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1249,"Fernandez,  Carlos Alberto",BUENOS AIRES,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
871,"Banfi., Karina Verónica",BUENOS AIRES,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1279,"Najul,  Claudia Inés",MENDOZA,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1431,"Soria,  Martin Ignacio",RIO NEGRO,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
738,"Tundis,  Mirta",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
143,"Cleri,  Marcos",SANTA FE,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1378,"Ferraro,  Maximiliano Carlos Francisco",C.A.B.A.,COALICIÓN CÍVICA,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
405,"Negri,  Mario Raúl",CÓRDOBA,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1361,"Casaretto,  Marcelo Pablo",ENTRE RÍOS,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
826,"Moreau., Cecilia",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
65,"Bazze,  Miguel Ángel",BUENOS AIRES,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
